Year,Economy,Economy Label,Category,Category Label,Productive Capacities Index,Productive Capacities Index Footnote,Productive Capacities Index Missing value
2002,566,Nigeria,80,Private sector,28.4299,At least half of the indicators in the category have been imputed.,
2002,566,Nigeria,10,Structural Change,39.2627,,
2002,807,North Macedonia,0,Overall index: Productive capacities index,43.3758,,
2002,807,North Macedonia,30,Human capital,43.9711,,
2002,807,North Macedonia,50,Natural capital,48.2289,,
2002,807,North Macedonia,20,Energy,52.1784,,
2002,807,North Macedonia,70,Transport,34.8268,,
2002,807,North Macedonia,60,Information and Communication Technology (ICT),28.9474,,
2002,807,North Macedonia,40,Institutions,43.0096,,
2002,807,North Macedonia,80,Private sector,47.8733,At least half of the indicators in the category have been imputed.,
2002,807,North Macedonia,10,Structural Change,54.5545,,
2002,579,Norway,0,Overall index: Productive capacities index,62.9837,,
2002,579,Norway,30,Human capital,70.6514,,
2002,579,Norway,50,Natural capital,29.0345,,
2002,579,Norway,20,Energy,67.7216,,
2002,579,Norway,70,Transport,60.3537,,
2002,579,Norway,60,Information and Communication Technology (ICT),56.2192,,
2002,579,Norway,40,Institutions,93.9805,,
2002,579,Norway,80,Private sector,84.4188,,
2002,579,Norway,10,Structural Change,66.2217,,
2002,512,Oman,0,Overall index: Productive capacities index,47.1189,,
2002,512,Oman,30,Human capital,30.2202,,
2002,512,Oman,50,Natural capital,53.8288,,
2002,512,Oman,20,Energy,68.9272,,
2002,512,Oman,70,Transport,56.2376,,
2002,512,Oman,60,Information and Communication Technology (ICT),21.5977,,
2002,512,Oman,40,Institutions,65.3045,,
2002,512,Oman,80,Private sector,57.2193,At least half of the indicators in the category have been imputed.,
2002,512,Oman,10,Structural Change,47.7458,,
2002,586,Pakistan,0,Overall index: Productive capacities index,26.5016,,
2002,586,Pakistan,30,Human capital,13.1841,,
2002,586,Pakistan,50,Natural capital,47.1386,,
2002,586,Pakistan,20,Energy,31.4313,,
2002,586,Pakistan,70,Transport,26.935,,
2002,586,Pakistan,60,Information and Communication Technology (ICT),8.7657,,
2002,586,Pakistan,40,Institutions,32.9634,,
2002,586,Pakistan,80,Private sector,44.131,,
2002,586,Pakistan,10,Structural Change,36.2669,,
2002,585,Palau,0,Overall index: Productive capacities index,35.8176,At least half of the indicators in the category have been imputed.,
2002,585,Palau,30,Human capital,45.6614,At least half of the indicators in the category have been imputed.,
2002,585,Palau,50,Natural capital,1.0434,,
2002,585,Palau,20,Energy,79.3983,At least half of the indicators in the category have been imputed.,
2002,585,Palau,70,Transport,97.7152,All indicators in the category have been imputed.,
2002,585,Palau,60,Information and Communication Technology (ICT),20.7902,,
2002,585,Palau,40,Institutions,60.4305,At least half of the indicators in the category have been imputed.,
2002,585,Palau,80,Private sector,77.8973,All indicators in the category have been imputed.,
2002,585,Palau,10,Structural Change,74.8774,,
2002,591,Panama,0,Overall index: Productive capacities index,42.3129,,
2002,591,Panama,30,Human capital,43.9277,,
2002,591,Panama,50,Natural capital,22.6775,,
2002,591,Panama,20,Energy,49.8174,,
2002,591,Panama,70,Transport,47.54,,
2002,591,Panama,60,Information and Communication Technology (ICT),26.1915,,
2002,591,Panama,40,Institutions,59.2049,,
2002,591,Panama,80,Private sector,56.017,,
2002,591,Panama,10,Structural Change,50.1386,,
2002,598,Papua New Guinea,0,Overall index: Productive capacities index,28.138,,
2002,598,Papua New Guinea,30,Human capital,15.9652,,
2002,598,Papua New Guinea,50,Natural capital,41.8349,,
2002,598,Papua New Guinea,20,Energy,25.6901,At least half of the indicators in the category have been imputed.,
2002,598,Papua New Guinea,70,Transport,42.0363,,
2002,598,Papua New Guinea,60,Information and Communication Technology (ICT),8.3395,,
2002,598,Papua New Guinea,40,Institutions,42.1256,,
2002,598,Papua New Guinea,80,Private sector,37.3012,At least half of the indicators in the category have been imputed.,
2002,598,Papua New Guinea,10,Structural Change,41.5748,At least half of the indicators in the category have been imputed.,
2002,600,Paraguay,0,Overall index: Productive capacities index,33.6759,,
2002,600,Paraguay,30,Human capital,37.1747,,
2002,600,Paraguay,50,Natural capital,39.0123,,
2002,600,Paraguay,20,Energy,55.209,,
2002,600,Paraguay,70,Transport,22.9518,,
2002,600,Paraguay,60,Information and Communication Technology (ICT),16.5219,,
2002,600,Paraguay,40,Institutions,33.3087,,
2002,600,Paraguay,80,Private sector,38.6592,,
2002,600,Paraguay,10,Structural Change,42.307,,
2002,604,Peru,0,Overall index: Productive capacities index,37.3918,,
2002,604,Peru,30,Human capital,39.8321,,
2002,604,Peru,50,Natural capital,36.1822,,
2002,604,Peru,20,Energy,45.5408,,
2002,604,Peru,70,Transport,33.4678,,
2002,604,Peru,60,Information and Communication Technology (ICT),18.9991,,
2002,604,Peru,40,Institutions,47.9015,,
2002,604,Peru,80,Private sector,37.8441,,
2002,604,Peru,10,Structural Change,50.5101,,
2002,608,Philippines,0,Overall index: Productive capacities index,34.6111,,
2002,608,Philippines,30,Human capital,28.9209,,
2002,608,Philippines,50,Natural capital,35.1087,,
2002,608,Philippines,20,Energy,41.6534,,
2002,608,Philippines,70,Transport,30.3359,,
2002,608,Philippines,60,Information and Communication Technology (ICT),15.9066,,
2002,608,Philippines,40,Institutions,48.2364,,
2002,608,Philippines,80,Private sector,45.37,,
2002,608,Philippines,10,Structural Change,46.1069,,
2002,616,Poland,0,Overall index: Productive capacities index,49.754,,
2002,616,Poland,30,Human capital,52.971,,
2002,616,Poland,50,Natural capital,37.2802,,
2002,616,Poland,20,Energy,64.0519,,
2002,616,Poland,70,Transport,41.3294,,
2002,616,Poland,60,Information and Communication Technology (ICT),34.4564,,
2002,616,Poland,40,Institutions,70.4768,,
2002,616,Poland,80,Private sector,42.4533,,
2002,616,Poland,10,Structural Change,69.6769,,
2002,620,Portugal,0,Overall index: Productive capacities index,56.1213,,
2002,620,Portugal,30,Human capital,57.7454,,
2002,620,Portugal,50,Natural capital,27.6421,,
2002,620,Portugal,20,Energy,68.1045,,
2002,620,Portugal,70,Transport,51.5934,,
2002,620,Portugal,60,Information and Communication Technology (ICT),42.9137,,
2002,620,Portugal,40,Institutions,84.5046,,
2002,620,Portugal,80,Private sector,64.4504,,
2002,620,Portugal,10,Structural Change,75.069,,
2002,634,Qatar,0,Overall index: Productive capacities index,55.2116,,
2002,634,Qatar,30,Human capital,35.3235,,
2002,634,Qatar,50,Natural capital,54.0786,,
2002,634,Qatar,20,Energy,85.7745,,
2002,634,Qatar,70,Transport,77.1517,,
2002,634,Qatar,60,Information and Communication Technology (ICT),29.4998,,
2002,634,Qatar,40,Institutions,63.4263,,
2002,634,Qatar,80,Private sector,63.4821,At least half of the indicators in the category have been imputed.,
2002,634,Qatar,10,Structural Change,57.506,,
2002,642,Romania,0,Overall index: Productive capacities index,40.5379,,
2002,642,Romania,30,Human capital,43.5736,,
2002,642,Romania,50,Natural capital,41.744,,
2002,642,Romania,20,Energy,58.4987,,
2002,642,Romania,70,Transport,29.667,,
2002,642,Romania,60,Information and Communication Technology (ICT),25.3626,,
2002,642,Romania,40,Institutions,46.1332,All indicators in the category have been imputed.,
2002,642,Romania,80,Private sector,32.401,,
2002,642,Romania,10,Structural Change,60.9375,,
2002,643,Russian Federation,0,Overall index: Productive capacities index,42.7975,,
2002,643,Russian Federation,30,Human capital,53.3258,,
2002,643,Russian Federation,50,Natural capital,38.0558,,
2002,643,Russian Federation,20,Energy,66.8457,,
2002,643,Russian Federation,70,Transport,42.1776,,
2002,643,Russian Federation,60,Information and Communication Technology (ICT),22.8626,,
2002,643,Russian Federation,40,Institutions,41.8609,,
2002,643,Russian Federation,80,Private sector,35.3728,,
2002,643,Russian Federation,10,Structural Change,58.1074,,
2002,646,Rwanda,0,Overall index: Productive capacities index,17.6158,,
2002,646,Rwanda,30,Human capital,13.2922,,
2002,646,Rwanda,50,Natural capital,63.3451,,
2002,646,Rwanda,20,Energy,3.9206,,
2002,646,Rwanda,70,Transport,29.5488,All indicators in the category have been imputed.,
2002,646,Rwanda,60,Information and Communication Technology (ICT),5.8149,,
2002,646,Rwanda,40,Institutions,28.9965,,
2002,646,Rwanda,80,Private sector,26.8081,,
2002,646,Rwanda,10,Structural Change,21.0313,,
2002,662,Saint Lucia,0,Overall index: Productive capacities index,44.0532,,
2002,662,Saint Lucia,30,Human capital,41.4841,,
2002,662,Saint Lucia,50,Natural capital,14.454,,
2002,662,Saint Lucia,20,Energy,62.3279,At least half of the indicators in the category have been imputed.,
2002,662,Saint Lucia,70,Transport,77.0128,All indicators in the category have been imputed.,
2002,662,Saint Lucia,60,Information and Communication Technology (ICT),30.0097,,
2002,662,Saint Lucia,40,Institutions,67.2148,At least half of the indicators in the category have been imputed.,
2002,662,Saint Lucia,80,Private sector,52.6195,At least half of the indicators in the category have been imputed.,
2002,662,Saint Lucia,10,Structural Change,46.4331,,
2002,670,Saint Vincent and the Grenadines,0,Overall index: Productive capacities index,44.4072,,
2002,670,Saint Vincent and the Grenadines,30,Human capital,38.2914,,
2002,670,Saint Vincent and the Grenadines,50,Natural capital,18.8364,,
2002,670,Saint Vincent and the Grenadines,20,Energy,67.0944,At least half of the indicators in the category have been imputed.,
2002,670,Saint Vincent and the Grenadines,70,Transport,84.5761,At least half of the indicators in the category have been imputed.,
2002,670,Saint Vincent and the Grenadines,60,Information and Communication Technology (ICT),24.8767,,
2002,670,Saint Vincent and the Grenadines,40,Institutions,67.052,At least half of the indicators in the category have been imputed.,
2002,670,Saint Vincent and the Grenadines,80,Private sector,50.0822,At least half of the indicators in the category have been imputed.,
2002,670,Saint Vincent and the Grenadines,10,Structural Change,44.2287,,
2002,882,Samoa,0,Overall index: Productive capacities index,39.5949,,
2002,882,Samoa,30,Human capital,32.1096,,
2002,882,Samoa,50,Natural capital,26.2793,,
2002,882,Samoa,20,Energy,54.0254,At least half of the indicators in the category have been imputed.,
2002,882,Samoa,70,Transport,68.2506,,
2002,882,Samoa,60,Information and Communication Technology (ICT),16.7179,,
2002,882,Samoa,40,Institutions,67.8904,,
2002,882,Samoa,80,Private sector,44.2832,At least half of the indicators in the category have been imputed.,
2002,882,Samoa,10,Structural Change,38.6309,,
2002,674,San Marino,0,Overall index: Productive capacities index,52.6331,At least half of the indicators in the category have been imputed.,
2002,674,San Marino,30,Human capital,49.3661,At least half of the indicators in the category have been imputed.,
2002,674,San Marino,50,Natural capital,6.8993,,
2002,674,San Marino,20,Energy,81.8676,At least half of the indicators in the category have been imputed.,
2002,674,San Marino,70,Transport,95.8472,All indicators in the category have been imputed.,
2002,674,San Marino,60,Information and Communication Technology (ICT),51.4183,,
2002,674,San Marino,40,Institutions,80.0351,At least half of the indicators in the category have been imputed.,
2002,674,San Marino,80,Private sector,78.5946,At least half of the indicators in the category have been imputed.,
2002,674,San Marino,10,Structural Change,68.1328,At least half of the indicators in the category have been imputed.,
2002,678,Sao Tome and Principe,0,Overall index: Productive capacities index,35.1958,,
2002,678,Sao Tome and Principe,30,Human capital,29.7606,,
2002,678,Sao Tome and Principe,50,Natural capital,42.892,,
2002,678,Sao Tome and Principe,20,Energy,42.9817,At least half of the indicators in the category have been imputed.,
2002,678,Sao Tome and Principe,70,Transport,53.5003,,
2002,678,Sao Tome and Principe,60,Information and Communication Technology (ICT),8.8622,,
2002,678,Sao Tome and Principe,40,Institutions,56.5608,,
2002,678,Sao Tome and Principe,80,Private sector,33.4195,At least half of the indicators in the category have been imputed.,
2002,678,Sao Tome and Principe,10,Structural Change,47.8866,,
2002,682,Saudi Arabia,0,Overall index: Productive capacities index,45.3018,,
2002,682,Saudi Arabia,30,Human capital,33.2719,,
2002,682,Saudi Arabia,50,Natural capital,63.2946,,
2002,682,Saudi Arabia,20,Energy,78.4299,,
2002,682,Saudi Arabia,70,Transport,44.1483,,
2002,682,Saudi Arabia,60,Information and Communication Technology (ICT),22.5891,,
2002,682,Saudi Arabia,40,Institutions,48.5391,,
2002,682,Saudi Arabia,80,Private sector,46.2462,At least half of the indicators in the category have been imputed.,
2002,682,Saudi Arabia,10,Structural Change,47.9748,,
2002,686,Senegal,0,Overall index: Productive capacities index,26.6665,,
2002,686,Senegal,30,Human capital,16.6453,,
2002,686,Senegal,50,Natural capital,42.1781,,
2002,686,Senegal,20,Energy,22.201,,
2002,686,Senegal,70,Transport,16.6814,,
2002,686,Senegal,60,Information and Communication Technology (ICT),8.9557,,
2002,686,Senegal,40,Institutions,56.0617,,
2002,686,Senegal,80,Private sector,39.8573,At least half of the indicators in the category have been imputed.,
2002,686,Senegal,10,Structural Change,49.1436,,
2002,688,Serbia,0,Overall index: Productive capacities index,,,Not applicable
2002,688,Serbia,30,Human capital,,,Not applicable
2002,688,Serbia,50,Natural capital,,,Not applicable
2002,688,Serbia,20,Energy,,,Not applicable
2002,688,Serbia,70,Transport,,,Not applicable
2002,688,Serbia,60,Information and Communication Technology (ICT),,,Not applicable
2002,688,Serbia,40,Institutions,,,Not applicable
2002,688,Serbia,80,Private sector,,,Not applicable
2002,688,Serbia,10,Structural Change,,,Not applicable
2002,891,Serbia and Montenegro,0,Overall index: Productive capacities index,39.912,,
2002,891,Serbia and Montenegro,30,Human capital,49.3607,,
2002,891,Serbia and Montenegro,50,Natural capital,16.3347,,
2002,891,Serbia and Montenegro,20,Energy,53.5657,,
2002,891,Serbia and Montenegro,70,Transport,42.2544,,
2002,891,Serbia and Montenegro,60,Information and Communication Technology (ICT),31.6074,All indicators in the category have been imputed.,
2002,891,Serbia and Montenegro,40,Institutions,42.0266,,
2002,891,Serbia and Montenegro,80,Private sector,48.2369,At least half of the indicators in the category have been imputed.,
2002,891,Serbia and Montenegro,10,Structural Change,55.0662,,
2002,690,Seychelles,0,Overall index: Productive capacities index,46.8457,,
2002,690,Seychelles,30,Human capital,39.8416,,
2002,690,Seychelles,50,Natural capital,16.0003,,
2002,690,Seychelles,20,Energy,72.7278,At least half of the indicators in the category have been imputed.,
2002,690,Seychelles,70,Transport,85.9187,,
2002,690,Seychelles,60,Information and Communication Technology (ICT),32.9123,,
2002,690,Seychelles,40,Institutions,68.4894,,
2002,690,Seychelles,80,Private sector,47.9449,At least half of the indicators in the category have been imputed.,
2002,690,Seychelles,10,Structural Change,53.8745,,
2002,694,Sierra Leone,0,Overall index: Productive capacities index,13.1884,,
2002,694,Sierra Leone,30,Human capital,16.0214,,
2002,694,Sierra Leone,50,Natural capital,73.2772,,
2002,694,Sierra Leone,20,Energy,6.5915,At least half of the indicators in the category have been imputed.,
2002,694,Sierra Leone,70,Transport,23.1155,,
2002,694,Sierra Leone,60,Information and Communication Technology (ICT),4.9375,,
2002,694,Sierra Leone,40,Institutions,31.0886,,
2002,694,Sierra Leone,80,Private sector,2.3396,At least half of the indicators in the category have been imputed.,
