Year,Economy,Economy Label,Index,Index Label,Index Base 2015,Index Base 2015 Footnote,Index Base 2015 Missing value
2007,320,"Guatemala",1,"Value index of exports",64.601,,
2007,320,"Guatemala",2,"Value index of imports",76.9614,,
2007,320,"Guatemala",3,"Volume index of exports",66.6476,,
2007,320,"Guatemala",4,"Volume index of imports",77.6572,,
2007,320,"Guatemala",5,"Unit value index of exports",96.9292,,
2007,320,"Guatemala",6,"Unit value index of imports",99.1041,,
2007,320,"Guatemala",7,"Terms of trade index",97.8054,,
2007,320,"Guatemala",8,"Purchasing power index of exports",65.185,,
2007,324,"Guinea",1,"Value index of exports",65.8449,,
2007,324,"Guinea",2,"Value index of imports",54.5829,,
2007,324,"Guinea",3,"Volume index of exports",52.0362,,
2007,324,"Guinea",4,"Volume index of imports",57.4837,,
2007,324,"Guinea",5,"Unit value index of exports",126.5367,,
2007,324,"Guinea",6,"Unit value index of imports",94.9537,,
2007,324,"Guinea",7,"Terms of trade index",133.2615,,
2007,324,"Guinea",8,"Purchasing power index of exports",69.3442,,
2007,624,"Guinea-Bissau",1,"Value index of exports",42.4468,,
2007,624,"Guinea-Bissau",2,"Value index of imports",160.3413,,
2007,624,"Guinea-Bissau",3,"Volume index of exports",35.8308,,
2007,624,"Guinea-Bissau",4,"Volume index of imports",162.8154,,
2007,624,"Guinea-Bissau",5,"Unit value index of exports",118.4646,,
2007,624,"Guinea-Bissau",6,"Unit value index of imports",98.4804,,
2007,624,"Guinea-Bissau",7,"Terms of trade index",120.2925,,
2007,624,"Guinea-Bissau",8,"Purchasing power index of exports",43.1017,,
2007,328,"Guyana",1,"Value index of exports",59.0852,,
2007,328,"Guyana",2,"Value index of imports",70.1023,,
2007,328,"Guyana",3,"Volume index of exports",73.7936,,
2007,328,"Guyana",4,"Volume index of imports",68.4583,,
2007,328,"Guyana",5,"Unit value index of exports",80.0682,,
2007,328,"Guyana",6,"Unit value index of imports",102.4015,,
2007,328,"Guyana",7,"Terms of trade index",78.1904,,
2007,328,"Guyana",8,"Purchasing power index of exports",57.6995,,
2007,332,"Haiti",1,"Value index of exports",59.1795,,
2007,332,"Haiti",2,"Value index of imports",45.6499,,
2007,332,"Haiti",3,"Volume index of exports",69.0753,,
2007,332,"Haiti",4,"Volume index of imports",67.778,,
2007,332,"Haiti",5,"Unit value index of exports",85.6738,,
2007,332,"Haiti",6,"Unit value index of imports",67.3521,,
2007,332,"Haiti",7,"Terms of trade index",127.2028,,
2007,332,"Haiti",8,"Purchasing power index of exports",87.8658,,
2007,340,"Honduras",1,"Value index of exports",70.3095,,
2007,340,"Honduras",2,"Value index of imports",79.53,,
2007,340,"Honduras",3,"Volume index of exports",82.1147,,
2007,340,"Honduras",4,"Volume index of imports",91.6945,,
2007,340,"Honduras",5,"Unit value index of exports",85.6235,,
2007,340,"Honduras",6,"Unit value index of imports",86.7337,,
2007,340,"Honduras",7,"Terms of trade index",98.7201,,
2007,340,"Honduras",8,"Purchasing power index of exports",81.0637,,
2007,348,"Hungary",1,"Value index of exports",96.8287,,
2007,348,"Hungary",2,"Value index of imports",103.9053,,
2007,348,"Hungary",3,"Volume index of exports",89.2821,,
2007,348,"Hungary",4,"Volume index of imports",88.8973,,
2007,348,"Hungary",5,"Unit value index of exports",108.4525,,
2007,348,"Hungary",6,"Unit value index of imports",116.8823,,
2007,348,"Hungary",7,"Terms of trade index",92.7878,,
2007,348,"Hungary",8,"Purchasing power index of exports",82.8429,,
2007,352,"Iceland",1,"Value index of exports",101.0853,,
2007,352,"Iceland",2,"Value index of imports",127.1603,,
2007,352,"Iceland",3,"Volume index of exports",84.9287,,
2007,352,"Iceland",4,"Volume index of imports",118.9923,,
2007,352,"Iceland",5,"Unit value index of exports",119.0237,,
2007,352,"Iceland",6,"Unit value index of imports",106.8643,,
2007,352,"Iceland",7,"Terms of trade index",111.3784,,
2007,352,"Iceland",8,"Purchasing power index of exports",94.5922,,
2007,356,"India",1,"Value index of exports",56.0395,,
2007,356,"India",2,"Value index of imports",58.1963,,
2007,356,"India",3,"Volume index of exports",58.587,,
2007,356,"India",4,"Volume index of imports",48.5829,,
2007,356,"India",5,"Unit value index of exports",95.6517,,
2007,356,"India",6,"Unit value index of imports",119.7875,,
2007,356,"India",7,"Terms of trade index",79.8512,,
2007,356,"India",8,"Purchasing power index of exports",46.7824,,
2007,360,"Indonesia",1,"Value index of exports",78.4942,,
2007,360,"Indonesia",2,"Value index of imports",64.2267,,
2007,360,"Indonesia",3,"Volume index of exports",75.3961,,
2007,360,"Indonesia",4,"Volume index of imports",64.4831,,
2007,360,"Indonesia",5,"Unit value index of exports",104.1091,,
2007,360,"Indonesia",6,"Unit value index of imports",99.6023,,
2007,360,"Indonesia",7,"Terms of trade index",104.5248,,
2007,360,"Indonesia",8,"Purchasing power index of exports",78.8076,,
2007,364,"Iran (Islamic Republic of)",1,"Value index of exports",132.1398,,
2007,364,"Iran (Islamic Republic of)",2,"Value index of imports",99.7756,,
2007,364,"Iran (Islamic Republic of)",3,"Volume index of exports",114.9178,,
2007,364,"Iran (Islamic Republic of)",4,"Volume index of imports",102.5423,,
2007,364,"Iran (Islamic Republic of)",5,"Unit value index of exports",114.9864,,
2007,364,"Iran (Islamic Republic of)",6,"Unit value index of imports",97.3018,,
2007,364,"Iran (Islamic Republic of)",7,"Terms of trade index",118.1749,,
2007,364,"Iran (Islamic Republic of)",8,"Purchasing power index of exports",135.804,,
2007,368,"Iraq",1,"Value index of exports",77.1113,,
2007,368,"Iraq",2,"Value index of imports",41.0735,,
2007,368,"Iraq",3,"Volume index of exports",51.8558,,
2007,368,"Iraq",4,"Volume index of imports",42.5114,,
2007,368,"Iraq",5,"Unit value index of exports",148.7033,,
2007,368,"Iraq",6,"Unit value index of imports",96.6176,,
2007,368,"Iraq",7,"Terms of trade index",153.9091,,
2007,368,"Iraq",8,"Purchasing power index of exports",79.8108,,
2007,372,"Ireland",1,"Value index of exports",98.5264,,
2007,372,"Ireland",2,"Value index of imports",108.8929,,
2007,372,"Ireland",3,"Volume index of exports",88.2842,,
2007,372,"Ireland",4,"Volume index of imports",108.0611,,
2007,372,"Ireland",5,"Unit value index of exports",111.6013,,
2007,372,"Ireland",6,"Unit value index of imports",100.7697,,
2007,372,"Ireland",7,"Terms of trade index",110.7488,,
2007,372,"Ireland",8,"Purchasing power index of exports",97.7738,,
2007,376,"Israel",1,"Value index of exports",84.4341,,
2007,376,"Israel",2,"Value index of imports",95.1231,,
2007,376,"Israel",3,"Volume index of exports",99.8811,,
2007,376,"Israel",4,"Volume index of imports",92.1508,,
2007,376,"Israel",5,"Unit value index of exports",84.5346,,
2007,376,"Israel",6,"Unit value index of imports",103.2255,,
2007,376,"Israel",7,"Terms of trade index",81.8932,,
2007,376,"Israel",8,"Purchasing power index of exports",81.7958,,
2007,380,"Italy",1,"Value index of exports",109.3859,,
2007,380,"Italy",2,"Value index of imports",124.5166,,
2007,380,"Italy",3,"Volume index of exports",108.9846,,
2007,380,"Italy",4,"Volume index of imports",122.9567,,
2007,380,"Italy",5,"Unit value index of exports",100.3682,,
2007,380,"Italy",6,"Unit value index of imports",101.2686,,
2007,380,"Italy",7,"Terms of trade index",99.1109,,
2007,380,"Italy",8,"Purchasing power index of exports",108.0155,,
2007,388,"Jamaica",1,"Value index of exports",186.2263,,
2007,388,"Jamaica",2,"Value index of imports",138.1862,,
2007,388,"Jamaica",3,"Volume index of exports",144.9789,,
2007,388,"Jamaica",4,"Volume index of imports",133.2929,,
2007,388,"Jamaica",5,"Unit value index of exports",128.4507,,
2007,388,"Jamaica",6,"Unit value index of imports",103.6711,,
2007,388,"Jamaica",7,"Terms of trade index",123.9021,,
2007,388,"Jamaica",8,"Purchasing power index of exports",179.6319,,
2007,392,"Japan",1,"Value index of exports",114.3067,,
2007,392,"Japan",2,"Value index of imports",96.0079,,
2007,392,"Japan",3,"Volume index of exports",101.8153,,
2007,392,"Japan",4,"Volume index of imports",92.0564,,
2007,392,"Japan",5,"Unit value index of exports",112.2687,,
2007,392,"Japan",6,"Unit value index of imports",104.2925,,
2007,392,"Japan",7,"Terms of trade index",107.6479,,
2007,392,"Japan",8,"Purchasing power index of exports",109.6021,,
2007,400,"Jordan",1,"Value index of exports",73.0928,,
2007,400,"Jordan",2,"Value index of imports",66.8197,,
2007,400,"Jordan",3,"Volume index of exports",97.0052,,
2007,400,"Jordan",4,"Volume index of imports",103.057,,
2007,400,"Jordan",5,"Unit value index of exports",75.3494,,
2007,400,"Jordan",6,"Unit value index of imports",64.8376,,
2007,400,"Jordan",7,"Terms of trade index",116.2125,,
2007,400,"Jordan",8,"Purchasing power index of exports",112.7321,,
2007,398,"Kazakhstan",1,"Value index of exports",103.9348,,
2007,398,"Kazakhstan",2,"Value index of imports",107.3016,,
2007,398,"Kazakhstan",3,"Volume index of exports",85.2277,,
2007,398,"Kazakhstan",4,"Volume index of imports",111.229,,
2007,398,"Kazakhstan",5,"Unit value index of exports",121.9496,,
2007,398,"Kazakhstan",6,"Unit value index of imports",96.4691,,
2007,398,"Kazakhstan",7,"Terms of trade index",126.4131,,
2007,398,"Kazakhstan",8,"Purchasing power index of exports",107.739,,
2007,404,"Kenya",1,"Value index of exports",69.4523,,
2007,404,"Kenya",2,"Value index of imports",56.7419,,
2007,404,"Kenya",3,"Volume index of exports",81.6693,,
2007,404,"Kenya",4,"Volume index of imports",57.198,,
2007,404,"Kenya",5,"Unit value index of exports",85.0408,,
2007,404,"Kenya",6,"Unit value index of imports",99.2025,,
2007,404,"Kenya",7,"Terms of trade index",85.7244,,
2007,404,"Kenya",8,"Purchasing power index of exports",70.0106,,
2007,296,"Kiribati",1,"Value index of exports",98.1693,,
2007,296,"Kiribati",2,"Value index of imports",60.8784,,
2007,296,"Kiribati",3,"Volume index of exports",123.712,,
2007,296,"Kiribati",4,"Volume index of imports",66.7618,,
2007,296,"Kiribati",5,"Unit value index of exports",79.3531,,
2007,296,"Kiribati",6,"Unit value index of imports",91.1874,,
2007,296,"Kiribati",7,"Terms of trade index",87.022,,
2007,296,"Kiribati",8,"Purchasing power index of exports",107.6566,,
2007,414,"Kuwait",1,"Value index of exports",115.9002,,
2007,414,"Kuwait",2,"Value index of imports",69.0922,,
2007,414,"Kuwait",3,"Volume index of exports",92.5622,,
2007,414,"Kuwait",4,"Volume index of imports",71.7613,,
2007,414,"Kuwait",5,"Unit value index of exports",125.2133,,
2007,414,"Kuwait",6,"Unit value index of imports",96.2805,,
2007,414,"Kuwait",7,"Terms of trade index",130.0505,,
2007,414,"Kuwait",8,"Purchasing power index of exports",120.3777,,
2007,417,"Kyrgyzstan",1,"Value index of exports",94.6339,,
2007,417,"Kyrgyzstan",2,"Value index of imports",60.8797,,
2007,417,"Kyrgyzstan",3,"Volume index of exports",108.9913,,
2007,417,"Kyrgyzstan",4,"Volume index of imports",67.588,,
2007,417,"Kyrgyzstan",5,"Unit value index of exports",86.8271,,
2007,417,"Kyrgyzstan",6,"Unit value index of imports",90.0747,,
2007,417,"Kyrgyzstan",7,"Terms of trade index",96.3945,,
2007,417,"Kyrgyzstan",8,"Purchasing power index of exports",105.0617,,
2007,418,"Lao People's Dem. Rep.",1,"Value index of exports",26.3703,,
2007,418,"Lao People's Dem. Rep.",2,"Value index of imports",18.4991,,
2007,418,"Lao People's Dem. Rep.",3,"Volume index of exports",23.9515,,
2007,418,"Lao People's Dem. Rep.",4,"Volume index of imports",19.6692,,
2007,418,"Lao People's Dem. Rep.",5,"Unit value index of exports",110.0984,,
2007,418,"Lao People's Dem. Rep.",6,"Unit value index of imports",94.0512,,
2007,418,"Lao People's Dem. Rep.",7,"Terms of trade index",117.0622,,
2007,418,"Lao People's Dem. Rep.",8,"Purchasing power index of exports",28.0382,,
2007,428,"Latvia",1,"Value index of exports",67.6218,,
2007,428,"Latvia",2,"Value index of imports",104.0965,,
2007,428,"Latvia",3,"Volume index of exports",60.1961,,
2007,428,"Latvia",4,"Volume index of imports",95.3199,,
2007,428,"Latvia",5,"Unit value index of exports",112.336,,
2007,428,"Latvia",6,"Unit value index of imports",109.2075,,
2007,428,"Latvia",7,"Terms of trade index",102.8647,,
2007,428,"Latvia",8,"Purchasing power index of exports",61.9205,,
2007,422,"Lebanon",1,"Value index of exports",84.8338,,
2007,422,"Lebanon",2,"Value index of imports",64.3226,,
2007,422,"Lebanon",3,"Volume index of exports",90.5124,,
2007,422,"Lebanon",4,"Volume index of imports",66.6345,,
2007,422,"Lebanon",5,"Unit value index of exports",93.7262,,
2007,422,"Lebanon",6,"Unit value index of imports",96.5304,,
2007,422,"Lebanon",7,"Terms of trade index",97.095,,
2007,422,"Lebanon",8,"Purchasing power index of exports",87.883,,
2007,426,"Lesotho",1,"Value index of exports",82.2403,,
2007,426,"Lesotho",2,"Value index of imports",83.5137,,
2007,426,"Lesotho",3,"Volume index of exports",102.1245,,
2007,426,"Lesotho",4,"Volume index of imports",87.1856,,
2007,426,"Lesotho",5,"Unit value index of exports",80.5294,,
2007,426,"Lesotho",6,"Unit value index of imports",95.7885,,
2007,426,"Lesotho",7,"Terms of trade index",84.0701,,
2007,426,"Lesotho",8,"Purchasing power index of exports",85.8562,,
2007,430,"Liberia",1,"Value index of exports",70.6373,,
2007,430,"Liberia",2,"Value index of imports",33.2375,,
2007,430,"Liberia",3,"Volume index of exports",55.9391,,
2007,430,"Liberia",4,"Volume index of imports",35.7969,,
2007,430,"Liberia",5,"Unit value index of exports",126.2755,,
2007,430,"Liberia",6,"Unit value index of imports",92.8502,,
2007,430,"Liberia",7,"Terms of trade index",135.9992,,
2007,430,"Liberia",8,"Purchasing power index of exports",76.0767,,
2007,434,"Libya",1,"Value index of exports",149.998,,
2007,434,"Libya",2,"Value index of imports",56.762,,
2007,434,"Libya",3,"Volume index of exports",122.1308,,
2007,434,"Libya",4,"Volume index of imports",59.758,,
2007,434,"Libya",5,"Unit value index of exports",122.8175,,
2007,434,"Libya",6,"Unit value index of imports",94.9865,,
2007,434,"Libya",7,"Terms of trade index",129.2999,,
2007,434,"Libya",8,"Purchasing power index of exports",157.9151,,
2007,440,"Lithuania",1,"Value index of exports",67.5165,,
2007,440,"Lithuania",2,"Value index of imports",86.7103,,
2007,440,"Lithuania",3,"Volume index of exports",64.0566,,
2007,440,"Lithuania",4,"Volume index of imports",81.6733,,
2007,440,"Lithuania",5,"Unit value index of exports",105.4014,,
2007,440,"Lithuania",6,"Unit value index of imports",106.1673,,
2007,440,"Lithuania",7,"Terms of trade index",99.2785,,
2007,440,"Lithuania",8,"Purchasing power index of exports",63.5944,,
2007,442,"Luxembourg",1,"Value index of exports",130.6385,,
2007,442,"Luxembourg",2,"Value index of imports",118.3629,,
2007,442,"Luxembourg",3,"Volume index of exports",105.4359,,
2007,442,"Luxembourg",4,"Volume index of imports",108.9366,,
2007,442,"Luxembourg",5,"Unit value index of exports",123.9032,,
2007,442,"Luxembourg",6,"Unit value index of imports",108.653,,
2007,442,"Luxembourg",7,"Terms of trade index",114.0356,,
2007,442,"Luxembourg",8,"Purchasing power index of exports",120.2345,,
2007,450,"Madagascar",1,"Value index of exports",60.0508,,
2007,450,"Madagascar",2,"Value index of imports",94.6657,,
2007,450,"Madagascar",3,"Volume index of exports",72.7286,,
2007,450,"Madagascar",4,"Volume index of imports",101.114,,
2007,450,"Madagascar",5,"Unit value index of exports",82.5683,,
2007,450,"Madagascar",6,"Unit value index of imports",93.6227,,
2007,450,"Madagascar",7,"Terms of trade index",88.1926,,
2007,450,"Madagascar",8,"Purchasing power index of exports",64.1412,,
2007,454,"Malawi",1,"Value index of exports",81.8391,,
2007,454,"Malawi",2,"Value index of imports",60.4538,,
2007,454,"Malawi",3,"Volume index of exports",106.8042,,
2007,454,"Malawi",4,"Volume index of imports",67.413,,
2007,454,"Malawi",5,"Unit value index of exports",76.6254,,
2007,454,"Malawi",6,"Unit value index of imports",89.6768,,
2007,454,"Malawi",7,"Terms of trade index",85.4462,,
2007,454,"Malawi",8,"Purchasing power index of exports",91.2601,,
2007,458,"Malaysia",1,"Value index of exports",88.0041,,
2007,458,"Malaysia",2,"Value index of imports",83.0651,,
2007,458,"Malaysia",3,"Volume index of exports",96.6575,,
2007,458,"Malaysia",4,"Volume index of imports",95.5591,,
2007,458,"Malaysia",5,"Unit value index of exports",91.0474,,
2007,458,"Malaysia",6,"Unit value index of imports",86.9254,,
2007,458,"Malaysia",7,"Terms of trade index",104.742,,
2007,458,"Malaysia",8,"Purchasing power index of exports",101.2411,,
2007,462,"Maldives",1,"Value index of exports",94.3702,,
2007,462,"Maldives",2,"Value index of imports",57.8393,,
2007,462,"Maldives",3,"Volume index of exports",107.1159,,
2007,462,"Maldives",4,"Volume index of imports",57.4303,,
2007,462,"Maldives",5,"Unit value index of exports",88.101,,
2007,462,"Maldives",6,"Unit value index of imports",100.7121,,
2007,462,"Maldives",7,"Terms of trade index",87.4781,,
2007,462,"Maldives",8,"Purchasing power index of exports",93.7029,,
2007,466,"Mali",1,"Value index of exports",51.7261,,
2007,466,"Mali",2,"Value index of imports",57.1333,,
2007,466,"Mali",3,"Volume index of exports",74.5169,,
